DESTINO;ORIGEN; CANTI ; FOBDOL ; FOBPES 
PER;BUN;12.910,00;42.132,00;179.018.868,00
PER;BUN;2.304,00;8.400,00;35.691.600,00
PER;BUN;24.420,00;41.418,00;176.113.063,00
PER;BUN;6.060,00;10.896,00;46.330.772,00
PER;BUN;32;6.723,00;28.380.784,00
PER;BUN;91;23.051,00;97.310.004,00
PER;BUN;210;57.325,00;241.994.938,00
PER;BUN;125;1.144,00;4.851.024,00
PER;BUN;115;1.165,00;4.939.743,00
PER;BUN;3.600,00;6.945,00;29.442.967,00
PER;BUN;81;584;2.485.941,00
PER;BUN;48;654;2.783.928,00
PER;BUN;96;246;1.049.075,00
PER;BUN;26.460,00;9.536,00;40.549.631,00
PER;BUN;4.800,00;4.080,00;17.348.527,00
PER;BUN;90;376;1.600.911,00
PER;BUN;1.793,00;38.759,00;163.645.675,00
PER;BUN;144;118;502.086,00
PER;BUN;321;67.890,00;286.640.561,00
PER;BUN;265;61.548,00;259.863.137,00
PER;BUN;159;41.480,00;176.122.371,00
PER;BUN;1.300,00;121;532.452,00
PER;BUN;2;6;26.319,00
PER;BUN;65;13;59.658,00
PER;BUN;13;0;1.754,00
PER;BUN;180;3;15.791,00
PER;BUN;12;24;106.157,00
PER;BUN;22;130;558.154,00
PER;BUN;300;6;26.319,00
PER;BUN;6;0;526
PER;BUN;21;52;223.234,00
PER;BUN;600;960;3.955.795,00
PER;BUN;20.924,00;232.069,00;986.061.775,00
PER;BUN;21.503,00;69.733,00;305.896.277,00
PER;BUN;19.596,00;73.263,00;321.384.170,00
PER;BUN;1.257,00;5.787,00;25.386.741,00
PER;BUN;3.141,00;6.846,00;30.031.995,00
PER;BUN;13.290,00;62.201,00;272.858.235,00
PER;BUN;57.000,00;107.627,00;472.123.757,00
PER;BUN;45.240,00;63.512,00;278.607.304,00
PER;BUN;20.400,00;33.444,00;146.707.457,00
PER;BUN;458;3.591,00;15.752.496,00
PER;BUN;36;48;212.665,00
PER;BUN;90;135;594.831,00
PER;BUN;246;1.062,00;4.661.791,00
PER;BUN;4.968,00;26.883,00;117.928.160,00
PER;BUN;2.028,00;9.813,00;43.047.873,00
PER;BUN;1.692,00;8.123,00;35.634.067,00
PER;BUN;36;268;1.175.975,00
PER;BUN;408;1.351,00;5.929.886,00
PER;BUN;900;570;2.500.396,00
PER;BUN;144;480;2.109.807,00
PER;BUN;36;120;529.031,00
PER;BUN;354;5.777,00;25.344.805,00
PER;BUN;30;203;892.246,00
PER;BUN;40;206;905.406,00
PER;BUN;80;792;3.477.744,00
PER;BUN;336;398;1.747.645,00
PER;BUN;40;40;175.466,00
PER;BUN;2;20;87.733,00
PER;BUN;700;70;307.066,00
PER;BUN;70;70;307.066,00
PER;BUN;1.281,00;178;780.825,00
PER;BUN;1.337,00;1.337,00;5.864.964,00
PER;BUN;9.000,00;90;394.799,00
PER;BUN;72.242,00;114.861,00;475.691.524,00
PER;BUN;2.878,00;8.236,00;34.108.858,00
PER;BUN;218.966,00;337.833,00;1.424.819.338,00
PER;BUN;6.198,00;30.316,00;130.119.595,00
PER;BUN;1.680,00;604;2.653.051,00
PER;BUN;125.000,00;92.632,00;391.891.980,00
PER;BUN;355;13.334,00;58.495.891,00
PER;BUN;19.324,00;159.314,00;698.860.211,00
PER;BUN;14.429,00;39.918,00;169.208.109,00
PER;BUN;17.205,00;57.265,00;242.738.974,00
PER;BUN;33.050,00;107.139,00;469.985.392,00
PER;BUN;81.900,00;92.292,00;402.338.050,00
PER;BUN;1;29;127.730,00
PER;BUN;282;17.274,00;73.083.110,00
PER;BUN;487;22.201,00;93.925.930,00
PER;BUN;213;7.884,00;33.357.767,00
PER;BUN;2.640,00;19.458,00;82.690.857,00
PER;BUN;702;7.393,00;31.280.453,00
PER;BUN;633;6.664,00;28.196.000,00
PER;BUN;7.428,00;78.183,00;330.761.866,00
PER;BUN;34;358;1.515.192,00
PER;BUN;970;10.217,00;43.226.553,00
PER;BUN;26;274;1.162.275,00
PER;BUN;195;2.977,00;12.597.360,00
PER;BUN;147.013,00;12.472,00;52.767.890,00
PER;BUN;297.000,00;19.039,00;80.547.049,00
PER;BUN;20.598,00;7.230,00;30.591.287,00
PER;BUN;172.855,00;27.494,00;116.319.860,00
PER;BUN;36.103,00;65.695,00;266.780.247,00
PER;BUN;37.800,00;141.803,00;602.624.856,00
PER;BUN;8.240,00;106.163,00;448.230.585,00
PER;BUN;1.000,00;7.735,00;31.355.833,00
PER;BUN;19.600,00;29.282,00;123.350.425,00
PER;BUN;1.440,00;9.000,00;37.085.580,00
PER;BUN;30;803;3.383.564,00
PER;BUN;13.703,00;162.490,00;685.996.900,00
PER;BUN;4.463,00;52.559,00;220.067.403,00
PER;BUN;730;7.692,00;32.544.305,00
PER;BUN;640;563;2.374.122,00
PER;BUN;1.600,00;4.522,00;19.052.252,00
PER;BUN;23.223,00;52.333,00;217.078.323,00
PER;BUN;2.560,00;5.477,00;22.204.024,00
PER;BUN;5.250,00;39.450,00;159.920.832,00
PER;BUN;80;51;207.508,00
PER;BUN;87;18;74.191,00
PER;BUN;10.000,00;7.122,00;30.133.661,00
PER;BUN;914;5.463,00;22.511.894,00
PER;BUN;80.400,00;17.180,00;72.682.218,00
PER;BUN;47;29.878,00;121.329.641,00
PER;BUN;8;4.798,00;19.484.512,00
PER;BUN;12;14.815,00;60.162.049,00
PER;BUN;80;7.269,00;29.519.432,00
PER;BUN;1;38.406,00;159.055.760,00
PER;BUN;15;119;485.472,00
PER;BUN;10;7.075,00;28.730.372,00
PER;BUN;29;27.747,00;112.677.230,00
PER;BUN;10;11.953,00;48.540.725,00
PER;BUN;11.550,00;80.360,00;326.330.978,00
PER;BUN;3.600,00;1.721,00;7.283.714,00
PER;BUN;32.632,00;155.659,00;641.413.236,00
PER;BUN;2.724,00;13.844,00;57.049.159,00
PER;BUN;2.225,00;9.732,00;41.361.492,00
PER;BUN;280;1.227,00;5.214.989,00
PER;BUN;11.976,00;52.378,00;222.593.690,00
PER;BUN;12;60;243.649,00
PER;BUN;5;25;101.520,00
PER;BUN;7;35;142.129,00
PER;BUN;1;5;20.304,00
PER;BUN;10;10;41.206,00
PER;BUN;7;5;20.304,00
PER;BUN;5;20;82.412,00
PER;BUN;8;40;162.433,00
PER;BUN;904;3.476,00;14.117.231,00
PER;BUN;1.442,00;5.454,00;22.150.203,00
PER;BUN;30;495;2.012.831,00
PER;BUN;11.695,00;55.116,00;223.819.954,00
PER;BUN;998;5.419,00;22.006.206,00
PER;BUN;33;1.360,00;5.524.028,00
PER;BUN;668;5.210,00;21.158.548,00
PER;BUN;10.227,00;24.516,00;107.547.523,00
PER;BUN;6.355,00;25.098,00;110.096.568,00
PER;BUN;109.200,00;59.605,00;259.842.560,00
PER;BUN;2;51;222.765,00
PER;BUN;9.789,00;95.834,00;413.641.630,00
PER;BUN;560;27.519,00;120.520.664,00
PER;BUN;712;20.195,00;88.352.945,00
PER;BUN;42;1.259,00;5.351.556,00
PER;BUN;1.910,00;20.884,00;88.624.275,00
PER;BUN;11;264;1.159.789,00
PER;BUN;2.168,00;14.169,00;59.735.551,00
PER;BUN;291;1.094,00;4.799.751,00
PER;BUN;263;7.481,00;32.818.840,00
PER;BUN;138;5.887,00;25.638.405,00
PER;BUN;29;1.101,00;4.833.529,00
PER;BUN;55;1.895,00;7.959.321,00
PER;BUN;369;6.399,00;27.809.662,00
PER;BUN;121;1.878,00;8.238.147,00
PER;BUN;1.181,00;14.562,00;62.115.445,00
PER;BUN;1;112;492.578,00
PER;BUN;0;44;196.434,00
PER;BUN;8;1.661,00;7.286.724,00
PER;BUN;52;1.442,00;6.326.879,00
PER;BUN;460;9.710,00;40.932.542,00
PER;BUN;466;476;2.088.532,00
PER;BUN;56.187,00;243.706,00;1.031.028.890,00
PER;BUN;15.490,00;61.921,00;271.626.637,00
PER;BUN;3.450,00;51.405,00;217.474.507,00
PER;BUN;3.000,00;19.311,00;81.349.778,00
PER;BUN;4.500,00;85.453,00;359.972.784,00
PER;BUN;320;5.648,00;23.273.261,00
PER;BUN;1.366,00;15.775,00;65.002.780,00
PER;BUN;570;2.367,00;10.387.216,00
PER;BUN;4.614,00;22.875,00;100.348.576,00
PER;BUN;1.864,00;7.897,00;34.645.094,00
PER;BUN;17.907,00;105.658,00;463.486.029,00
PER;BUN;944;3.407,00;14.946.754,00
PER;BUN;3.400,00;12.829,00;56.277.996,00
PER;BUN;24.984,00;83.355,00;365.650.263,00
PER;BUN;43;2.422,00;10.144.329,00
PER;BUN;816;10.474,00;43.855.663,00
PER;BUN;98.384,00;10.444,00;43.730.388,00
PER;BUN;99.716,00;8.239,00;34.499.748,00
PER;BUN;1.800,00;709;2.968.590,00
PER;BUN;178.286,00;15.239,00;63.809.571,00
PER;BUN;59;1.101,00;4.611.824,00
PER;BUN;1.073,00;7.230,00;30.273.212,00
PER;BUN;2;25;104.926,00
PER;BUN;80.002,00;13.472,00;56.409.785,00
PER;BUN;16.320,00;30.388,00;128.813.861,00
PER;BUN;80;1.439,00;6.025.735,00
PER;BUN;2;51;215.044,00
PER;BUN;36.000,00;56.911,00;245.475.456,00
PER;BUN;116.895,00;131.591,00;554.209.483,00
PER;BUN;32;141;592.210,00
PER;BUN;20;238;996.592,00
PER;BUN;15;65;275.505,00
PER;BUN;18;2.541,00;10.641.495,00
PER;BUN;0;150;628.302,00
PER;BUN;2;68;285.721,00
PER;BUN;95;4.690,00;19.639.672,00
PER;BUN;2.267,00;18.108,00;75.821.726,00
PER;BUN;5.960,00;5.718,00;24.141.285,00
PER;BUN;6.952,00;23.605,00;103.548.820,00
PER;BUN;8.504,00;20.881,00;88.024.763,00
PER;BUN;15;4.376,00;18.324.867,00
PER;BUN;53;2.378,00;9.959.431,00
PER;BUN;1;21;90.439,00
PER;BUN;808;20.885,00;87.447.755,00
PER;BUN;506;6.737,00;28.211.989,00
PER;BUN;45;1.551,00;6.497.192,00
PER;BUN;10;156;656.523,00
PER;BUN;60;771;3.230.194,00
PER;BUN;128;627;2.628.730,00
PER;BUN;58.575,00;35.375,00;149.514.287,00
PER;BUN;131.055,00;15.037,00;63.301.885,00
PER;BUN;11.000,00;7.624,00;31.924.234,00
PER;BUN;200.312,00;634.542,00;2.679.932.104,00
PER;BUN;1.063,00;4.689,00;20.572.382,00
PER;BUN;13.266,00;58.561,00;256.891.056,00
PER;BUN;3.640,00;43.971,00;185.293.317,00
PER;BUN;459;5.303,00;22.204.216,00
PER;BUN;23.000,00;2.690,00;11.264.061,00
PER;BUN;46.300,00;3.974,00;16.641.187,00
PER;BUN;187.363,00;17.182,00;71.944.094,00
PER;BUN;7;137;576.467,00
PER;BUN;2.361,00;10.594,00;44.357.518,00
PER;BUN;1;12;52.463,00
PER;BUN;30;20.420,00;89.023.133,00
PER;BUN;19;20.420,00;89.023.089,00
PER;BUN;432.379,00;73.978,00;309.750.226,00
PER;BUN;2.000,00;17.924,00;78.141.460,00
PER;BUN;260.064,00;44.531,00;189.350.032,00
PER;BUN;22.835,00;61.202,00;266.469.076,00
PER;BUN;4.000,00;32.023,00;135.744.466,00
PER;BUN;2.008,00;30.638,00;129.872.641,00
PER;BUN;92.173,00;122.235,00;501.915.265,00
PER;BUN;25.000,00;40.175,00;170.703.575,00
PER;BUN;30.500,00;218.032,00;883.850.211,00
PER;BUN;850;14.896,00;62.369.700,00
PER;BUN;1.816,00;25.330,00;106.056.963,00
PER;BUN;2.218,00;37.604,00;157.448.826,00
PER;BUN;2.808,00;47.605,00;199.325.458,00
PER;BUN;84;1.429,00;5.985.916,00
PER;BUN;1.400,00;23.731,00;99.363.609,00
PER;BUN;1.302,00;22.085,00;92.472.418,00
PER;BUN;3.618,00;61.338,00;256.823.949,00
PER;BUN;604;2.943,00;12.325.217,00
PER;BUN;24;119;501.059,00
PER;BUN;5.250,00;39.450,00;166.183.125,00
PER;BUN;15.144,00;6.487,00;27.163.311,00
PER;BUN;89.200,00;9.299,00;38.937.057,00
PER;BUN;902;81.455,00;344.606.029,00
PER;BUN;222;1.093,00;4.578.160,00
PER;BUN;18;176;737.332,00
PER;BUN;188;10.260,00;43.406.566,00
PER;BUN;40.000,00;24.384,00;102.098.982,00
PER;BUN;419;12.510,00;52.884.648,00
PER;BUN;149.634,00;489.378,00;2.052.703.729,00
PER;BUN;33;2.542,00;10.647.315,00
PER;BUN;3.000,00;669;2.804.040,00
PER;BUN;1;61;259.505,00
PER;BUN;20;1.864,00;7.887.210,00
PER;BUN;26;173;734.772,00
PER;BUN;1;144;612.465,00
PER;BUN;75;4.932,00;20.869.472,00
PER;BUN;10;12;52.459,00
PER;BUN;134;8.900,00;37.653.909,00
PER;BUN;4;871;3.686.342,00
PER;BUN;41;3.754,00;15.883.656,00
PER;BUN;83;2.051,00;8.680.450,00
PER;BUN;2;150;635.268,00
PER;BUN;88.424,00;74.691,00;302.779.874,00
PER;BUN;20.091,00;3.600,00;14.594.833,00
PER;BUN;6.880,00;14.784,00;62.497.733,00
PER;BUN;46.388,00;253.918,00;1.076.322.391,00
PER;BUN;4.733,00;15.565,00;65.979.395,00
PER;BUN;1.270,00;5.655,00;24.028.392,00
PER;BUN;1.327,00;7.997,00;33.980.697,00
PER;BUN;1.003,00;4.866,00;20.677.716,00
PER;BUN;146;1.468,00;6.237.532,00
PER;BUN;5.250,00;39.450,00;167.222.632,00
PER;BUN;1.000,00;460;2.017.863,00
PER;BUN;14.688,00;9.855,00;43.232.113,00
PER;BUN;12.800,00;9.038,00;39.646.633,00
PER;BUN;38.912,00;41.116,00;180.362.614,00
PER;BUN;17.640,00;32.340,00;141.864.584,00
PER;BUN;225;1.173,00;5.146.648,00
PER;BUN;280;608;2.554.530,00
PER;BUN;735;3.300,00;13.865.049,00
PER;BUN;540;1.776,00;7.461.917,00
PER;BUN;1.242,00;17.121,00;72.455.558,00
PER;BUN;580;7.082,00;29.900.841,00
PER;BUN;7.875,00;59.175,00;259.580.605,00
PER;BUN;24;77;337.948,00
PER;BUN;5.561,00;32.748,00;143.656.052,00
PER;BUN;14;10;42.015,00
PER;BUN;27;12;50.418,00
PER;BUN;32;22;92.433,00
PER;BUN;28;20;84.030,00
PER;BUN;19.880,00;84.319,00;341.812.354,00
PER;BUN;170;2.110,00;8.554.122,00
PER;BUN;40.320,00;52.416,00;220.227.396,00
PER;BUN;61.320,00;79.716,00;338.769.882,00
PER;BUN;3;3;12.749,00
PER;BUN;2.194,00;9.893,00;41.938.758,00
PER;BUN;26;154;656.936,00
PER;BUN;7.512,00;7.074,00;29.927.715,00
PER;BUN;8.894,00;8.731,00;36.913.231,00
PER;BUN;10.222,00;6.778,00;28.656.250,00
PER;BUN;17.071,00;15.655,00;64.511.849,00
PER;BUN;6.840,00;4.833,00;19.915.698,00
PER;BUN;39.310,00;37.287,00;157.930.076,00
PER;BUN;10.380,00;8.572,00;36.337.795,00
PER;BUN;40.216,00;30.783,00;131.721.746,00
PER;BUN;2.408,00;12.521,00;51.596.755,00
PER;BUN;4.129,00;19.946,00;84.753.740,00
PER;BUN;1.490,00;23.837,00;98.226.350,00
PER;BUN;53.000,00;39.485,00;166.330.562,00
PER;BUN;2;45.888,00;186.018.938,00
PER;BUN;56;916;4.019.057,00
PER;BUN;343;3.009,00;13.202.267,00
PER;BUN;12.732,00;17.110,00;75.058.472,00
PER;BUN;97.108,00;146.727,00;643.642.163,00
PER;BUN;0;10;43.866,00
PER;BUN;3;5;24.784,00
PER;BUN;52.670,00;39.240,00;171.066.692,00
PER;BUN;1.204,00;6.260,00;26.621.485,00
PER;BUN;5.529,00;76.321,00;309.388.719,00
PER;BUN;2.258,00;33.953,00;144.374.188,00
PER;BUN;4.286,00;12.762,00;53.883.325,00
PER;BUN;4;2;8.444,00
PER;BUN;1.495,00;16.667,00;70.818.465,00
PER;BUN;16;8;33.711,00
PER;BUN;77;115;486.713,00
PER;BUN;1;3;13.484,00
PER;BUN;4;48;202.270,00
PER;BUN;127;4.732,00;19.943.750,00
PER;BUN;41;4.273,00;18.007.895,00
PER;BUN;63;6;26.548,00
PER;BUN;87;393;1.659.419,00
PER;BUN;1;26;109.984,00
PER;BUN;5.700.000,00;57.240,00;238.820.108,00
PER;BUN;60.480,00;83.062,00;346.744.336,00
PER;BUN;4.946,00;54.854,00;233.113.592,00
PER;BUN;3.240.000,00;56.568,00;242.149.974,00
PER;BUN;3.000,00;19.635,00;81.584.739,00
PER;BUN;182.400,00;6.931,00;28.097.421,00
PER;BUN;20.160,00;27.820,00;117.928.198,00
PER;BUN;8;3.457,00;14.655.993,00
PER;BUN;2;120;509.382,00
PER;BUN;23;18.183,00;77.078.103,00
PER;BUN;2;1.728,00;7.327.996,00
PER;BUN;60;632;2.680.987,00
PER;BUN;307;3.141,00;13.315.541,00
PER;BUN;160.000,00;1.520,00;6.667.723,00
PER;BUN;4.500.000,00;34.200,00;144.968.670,00
PER;BUN;223;8.380,00;35.376.683,00
PER;BUN;36;7.175,00;30.291.850,00
PER;BUN;215;18.851,00;79.577.549,00
PER;BUN;30.126,00;61.401,00;269.345.310,00
PER;BUN;444;23.666,00;100.155.156,00
PER;BUN;1;199;876.454,00
PER;BUN;2;13;60.316,00
PER;BUN;20;15.678,00;68.774.055,00
PER;BUN;300;4;18.423,00
PER;BUN;28;1.226,00;5.213.104,00
PER;BUN;483;14.351,00;61.025.783,00
PER;BUN;94;2.903,00;12.346.113,00
PER;BUN;13.266,00;37.874,00;157.059.204,00
PER;BUN;67.183,00;104.177,00;431.734.286,00
PER;BUN;4.762,00;15.538,00;64.111.109,00
PER;BUN;383;1.711,00;7.088.554,00
PER;BUN;22.998,00;90.091,00;373.108.013,00
PER;BUN;18.862,00;37.353,00;154.138.882,00
PER;BUN;43.774,00;128.860,00;539.177.843,00
PER;BUN;193.005,00;344.880,00;1.452.807.842,00
PER;BUN;4.254,00;19.620,00;82.922.842,00
PER;BUN;27.326,00;75.240,00;315.411.042,00
PER;BUN;8.339,00;24.025,00;101.438.158,00
PER;BUN;172.600,00;434.953,00;1.792.705.507,00
PER;BUN;27.208,00;46.450,00;197.511.578,00
PER;BUN;34.741,00;98.668,00;415.556.659,00
PER;BUN;920;3.395,00;14.330.836,00
PER;BUN;48.688,00;428.051,00;1.750.117.924,00
PER;BUN;2.323,00;20.775,00;87.637.303,00
PER;BUN;50.503,00;87.162,00;353.337.842,00
PER;BUN;10.080,00;10.180,00;41.951.208,00
PER;BUN;25.000,00;8.975,00;36.982.564,00
PER;BUN;74;3.361,00;14.158.591,00
PER;BUN;3.881,00;51.875,00;215.594.762,00
PER;BUN;24;900;3.758.173,00
PER;BUN;16.527,00;120.140,00;506.092.614,00
PER;BUN;14.360,00;96.592,00;406.786.339,00
PER;BUN;193;1.127,00;4.732.690,00
PER;BUN;291;1.098,00;4.662.914,00
PER;BUN;2.709,00;9.048,00;38.171.440,00
PER;BUN;35.459,00;114.549,00;482.623.905,00
PER;BUN;4.833,00;18.701,00;78.326.210,00
PER;BUN;4.615,00;31.146,00;128.397.975,00
PER;BUN;5.420,00;37.136,00;153.732.869,00
PER;BUN;130.937,00;288.494,00;1.189.374.428,00
PER;BUN;6.438,00;20.379,00;85.253.762,00
PER;BUN;4.000,00;10.600,00;42.969.856,00
PER;BUN;11.251,00;75.254,00;311.444.692,00
PER;BUN;178;4.200,00;17.306.604,00
PER;BUN;214.434,00;123.163,00;503.121.483,00
PER;BUN;916;2.709,00;11.163.913,00
PER;BUN;1.062,00;11.292,00;46.532.101,00
PER;BUN;1.731.600,00;28.562,00;125.295.818,00
PER;BUN;7.000,00;428;1.764.943,00
PER;BUN;22.006,00;20.980,00;92.034.802,00
PER;BUN;75.632,00;64.630,00;273.957.680,00
PER;BUN;1.028,00;3.606,00;14.619.480,00
PER;BUN;878.950,00;34.563,00;145.928.476,00
PER;BUN;884.130,00;163.362,00;662.232.651,00
PER;BUN;270;8.429,00;34.172.426,00
PER;BUN;7.967,00;26.689,00;110.532.488,00
PER;BUN;7.264,00;36.000,00;148.342.526,00
PER;BUN;35.792,00;58.989,00;239.128.343,00
PER;BUN;93.750,00;3.512,00;14.237.129,00
PER;BUN;540;4.018,00;16.926.962,00
PER;BUN;90.000,00;31.951,00;134.597.168,00
PER;BUN;50;2.253,00;9.136.891,00
PER;BUN;49;2.512,00;10.185.598,00
PER;BUN;91;7.889,00;31.981.004,00
PER;BUN;575;27.825,00;112.797.939,00
PER;BUN;105;10.828,00;43.897.315,00
PER;BUN;1.990,00;8.630,00;36.264.190,00
PER;BUN;1.729,00;4.568,00;18.982.341,00
PER;BUN;106.000,00;77.606,00;340.434.820,00
PER;BUN;454;11.350,00;47.920.721,00
PER;BUN;78;64;259.440,00
PER;BUN;0;1;6.486,00
PER;BUN;100;75;304.032,00
PER;BUN;44;15;62.427,00
PER;BUN;2.600,00;189;786.374,00
PER;BUN;2.370,00;568;2.355.645,00
PER;BUN;140;4.295,00;17.788.270,00
PER;BUN;70;147;608.615,00
PER;BUN;30;15;61.809,00
PER;BUN;20;75;311.106,00
PER;BUN;3;21;90.241,00
PER;BUN;60;174;716.987,00
PER;BUN;13;19;80.352,00
PER;BUN;28;2.545,00;10.486.977,00
PER;BUN;30;6;24.723,00
PER;BUN;20;4;16.482,00
PER;BUN;740;142.109,00;619.511.979,00
PER;BUN;63.828,00;81.062,00;341.475.823,00
PER;BUN;25.000,00;41.885,00;176.440.562,00
PER;BUN;53.573,00;101.337,00;429.147.693,00
PER;BUN;4.791,00;9.469,00;40.145.053,00
PER;BUN;92.035,00;56.419,00;238.926.995,00
PER;BUN;96.190,00;59.058,00;250.551.129,00
PER;BUN;174.262,00;115.963,00;491.871.071,00
PER;BUN;100.000,00;83.870,00;354.551.199,00
PER;BUN;106.000,00;81.832,00;346.873.573,00
PER;BUN;8.314,00;6.888,00;30.217.200,00
PER;BUN;10.011,00;5.688,00;24.953.252,00
PER;BUN;450;154;677.344,00
PER;BUN;12.456,00;25.251,00;102.364.898,00
PER;BUN;165;50.032,00;212.080.389,00
PER;BUN;53.000,00;39.227,00;172.077.354,00
PER;BUN;610;14.676,00;61.213.824,00
PER;BUN;4;316;1.343.461,00
PER;BUN;222.173,00;448.635,00;1.888.133.421,00
PER;BUN;39.167,00;74.764,00;311.274.281,00
PER;BUN;7.920,00;17.395,00;73.735.685,00
PER;BUN;32;15.378,00;65.188.765,00
PER;BUN;157.224,00;50.979,00;215.202.283,00
PER;BUN;511.704,00;123.511,00;521.391.815,00
PER;BUN;600;1.026,00;4.333.256,00
PER;BUN;15.900,00;12.699,00;52.331.750,00
PER;BUN;538;2.466,00;10.390.299,00
PER;BUN;59.319,00;161.905,00;674.077.311,00
PER;BUN;12;16;70.770,00
PER;BUN;240;480;2.022.000,00
PER;BUN;468;1.064,00;4.483.785,00
PER;BUN;1.554,00;3.342,00;14.078.175,00
PER;BUN;703;8.775,00;36.967.215,00
PER;BUN;218;3.239,00;13.644.287,00
PER;BUN;238.500,00;135.794,00;575.613.576,00
PER;BUN;3.226,00;13.325,00;56.133.500,00
PER;BUN;13.124,00;114.059,00;480.473.958,00
PER;BUN;2.622,00;26.527,00;109.309.417,00
PER;BUN;23.440,00;187.926,00;781.849.055,00
PER;BUN;74.263,00;158.670,00;662.532.661,00
PER;BUN;2.000,00;22.720,00;99.664.915,00
PER;BUN;250;224;926.521,00
PER;BUN;247.187,00;153.326,00;643.255.274,00
PER;BUN;1.150,00;212.750,00;903.974.750,00
PER;BUN;91;9.350,00;38.529.980,00
PER;BUN;16.224,00;1.622,00;6.834.360,00
PER;BUN;8.164,00;24.318,00;102.475.322,00
PER;BUN;34.047,00;46.615,00;196.435.644,00
PER;BUN;1.283,00;3.496,00;14.734.061,00
PER;BUN;1.190,00;825;3.476.155,00
PER;BUN;24.395,00;13.045,00;54.955.432,00
PER;BUN;185.500,00;142.698,00;603.242.211,00
PER;BUN;27.715,00;82.637,00;348.233.631,00
PER;BUN;5.275,00;29.733,00;124.926.612,00
PER;BUN;312;1.513,00;6.357.755,00
PER;BUN;99.974,00;154.452,00;656.379.098,00
PER;BUN;7.102,00;51.605,00;226.192.729,00
PER;BUN;32.032,00;83.863,00;365.075.298,00
PER;BUN;3.770,00;11.619,00;50.160.815,00
PER;BUN;25.382,00;59.630,00;253.412.459,00
PER;BUN;82.437,00;126.725,00;544.954.017,00
PER;BUN;14.896,00;43.116,00;187.316.252,00
PER;BUN;959;3.931,00;16.814.269,00
PER;BUN;3.228,00;16.518,00;69.907.489,00
PER;BUN;63.941,00;81.205,00;345.099.357,00
PER;BUN;64.203,00;81.538,00;331.115.042,00
PER;BUN;1.018,00;34.204,00;144.238.204,00
PER;BUN;1.486,00;13.169,00;57.024.129,00
PER;BUN;100.000,00;55.032,00;232.641.726,00
PER;BUN;5.760,00;40.320,00;176.870.131,00
PER;BUN;6.917,00;14.354,00;61.003.439,00
PER;BUN;6.891,00;15.767,00;67.007.897,00
PER;BUN;408;3.402,00;14.293.605,00
PER;BUN;926;6.047,00;25.407.828,00
PER;BUN;2.505,00;13.162,00;55.302.890,00
PER;BUN;2.250,00;9.749,00;41.430.847,00
PER;BUN;1.080,00;4.432,00;18.880.517,00
PER;BUN;4.915,00;19.356,00;84.910.208,00
PER;BUN;1.498,00;10.977,00;47.772.797,00
PER;BUN;27.677,00;98.356,00;428.370.262,00
PER;BUN;2.352,00;8.141,00;35.630.708,00
PER;BUN;1.788,00;2.499,00;10.846.497,00
PER;BUN;20.437,00;48.296,00;207.497.423,00
PER;BUN;2.111,00;13.688,00;59.082.460,00
PER;BUN;45.356,00;26.964,00;116.549.662,00
PER;BUN;159;934;4.099.684,00
PER;BUN;354;1.725,00;7.571.331,00
PER;BUN;119.622,00;77.186,00;331.928.238,00
PER;BUN;97.438,00;59.845,00;254.283.147,00
PER;BUN;70.098,00;43.041,00;182.882.186,00
PER;BUN;94.989,00;63.221,00;268.626.326,00
PER;BUN;24.118,00;14.810,00;62.928.752,00
PER;BUN;1.203,00;67.864,00;275.586.278,00
PER;BUN;9.420,00;69.789,00;296.583.946,00
PER;BUN;5.000,00;7.742,00;32.903.889,00
PER;BUN;1.698,00;7.246,00;31.300.978,00
PER;BUN;3.072,00;1.894,00;8.030.077,00
PER;BUN;727.316,00;192.728,00;816.947.626,00
PER;BUN;3.384,00;8.765,00;38.212.582,00
PER;BUN;106.000,00;81.779,00;358.736.668,00
PER;BUN;983;5.998,00;25.201.659,00
PER;BUN;76;1.363,00;5.730.382,00
PER;BUN;15;31;128.525,00
PER;BUN;25;12;50.760,00
PER;BUN;4;15;60.912,00
PER;BUN;5;14;58.882,00
PER;BUN;50;75;304.562,00
PER;BUN;7;527;2.140.463,00
PER;BUN;100;20;81.216,00
PER;BUN;4.041,00;12.037,00;51.146.955,00
PER;BUN;16.030,00;21.619,00;91.863.125,00
PER;BUN;1.154,00;3.101,00;13.176.318,00
PER;BUN;9.328,00;27.506,00;116.369.020,00
PER;BUN;106.416,00;32.713,00;137.805.871,00
PER;BUN;132.936,00;46.341,00;195.213.990,00
PER;BUN;547.500,00;410.262,00;1.734.338.491,00
PER;BUN;22.100,00;80.210,00;339.446.313,00
PER;BUN;21.597,00;50.480,00;214.490.454,00
PER;BUN;402;26.744,00;113.717.895,00
PER;BUN;126.933,00;215.575,00;915.980.596,00
PER;BUN;149.950,00;82.520,00;349.791.936,00
PER;BUN;503.500,00;380.142,00;1.608.751.656,00
PER;BUN;5.760,00;40.320,00;170.234.668,00
PER;BUN;1.003,00;21.314,00;93.498.762,00
PER;BUN;296;63.121,00;276.894.270,00
PER;BUN;166;23.100,00;101.334.346,00
PER;BUN;17.533,00;191.323,00;839.269.960,00
PER;BUN;12.344,00;136.873,00;600.419.613,00
PER;BUN;233;6.977,00;29.649.352,00
